method,target,n,admitted,wrong,correct,coverage,wrong_all,correct_all,wrong_admitted
nested_evidential_composition,0.54,31200,16837,11417,5420,0.5396474358974359,0.3659294871794872,0.1737179487179487,0.6780899210073054
nested_evidential_composition,0.55,31200,17153,11699,5454,0.549775641025641,0.3749679487179487,0.1748076923076923,0.6820381274412639
nested_evidential_composition,0.56,31200,17489,11983,5506,0.5605448717948718,0.3840705128205128,0.17647435897435898,0.6851735376522385
nested_evidential_composition,0.57,31200,17784,12206,5578,0.57,0.39121794871794874,0.17878205128205127,0.6863472784525416
nested_evidential_composition,0.58,31200,18091,12427,5664,0.5798397435897436,0.39830128205128207,0.18153846153846154,0.6869161461500194
nested_evidential_composition,0.59,31200,18406,12602,5804,0.5899358974358975,0.4039102564102564,0.18602564102564104,0.684668043029447
nested_evidential_composition,0.6,31200,18729,12777,5952,0.6002884615384615,0.40951923076923075,0.19076923076923077,0.6822040685567836
cautious_evidence_fusion,0.01,31200,311,289,22,0.009967948717948719,0.009262820512820513,0.0007051282051282052,0.9292604501607717
cautious_evidence_fusion,0.02,31200,626,576,50,0.020064102564102564,0.018461538461538463,0.0016025641025641025,0.9201277955271565
cautious_evidence_fusion,0.03,31200,932,864,68,0.029871794871794873,0.027692307692307693,0.0021794871794871794,0.927038626609442
cautious_evidence_fusion,0.04,31200,1249,1160,89,0.040032051282051284,0.03717948717948718,0.0028525641025641028,0.9287429943955164
cautious_evidence_fusion,0.05,31200,1563,1453,110,0.050096153846153846,0.04657051282051282,0.0035256410256410257,0.9296225207933462
cautious_evidence_fusion,0.06,31200,1864,1726,138,0.059743589743589745,0.05532051282051282,0.004423076923076923,0.9259656652360515
cautious_evidence_fusion,0.07,31200,2182,2025,157,0.06993589743589744,0.06490384615384616,0.005032051282051282,0.9280476626947755
cautious_evidence_fusion,0.08,31200,2493,2310,183,0.07990384615384616,0.07403846153846154,0.005865384615384615,0.9265944645006017
