method,target,n,admitted,wrong,correct,coverage,wrong_all,correct_all,wrong_admitted
cautious_evidence_fusion,0.47,31200,14659,7427,7232,0.46983974358974356,0.2380448717948718,0.2317948717948718,0.5066512040384746
cautious_evidence_fusion,0.48,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.49,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.5,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.51,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.52,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.53,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.54,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.55,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.56,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.57,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.58,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.59,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
cautious_evidence_fusion,0.6,31200,14729,7481,7248,0.47208333333333335,0.23977564102564103,0.2323076923076923,0.5079095661619933
lineage_unaware_pooling,0.01,31200,311,304,7,0.009967948717948719,0.009743589743589744,0.00022435897435897436,0.977491961414791
lineage_unaware_pooling,0.02,31200,620,435,185,0.01987179487179487,0.013942307692307693,0.005929487179487179,0.7016129032258065
lineage_unaware_pooling,0.03,31200,937,505,432,0.030032051282051282,0.016185897435897437,0.013846153846153847,0.5389541088580576
lineage_unaware_pooling,0.04,31200,1246,549,697,0.039935897435897434,0.017596153846153845,0.02233974358974359,0.4406099518459069
lineage_unaware_pooling,0.05,31200,1559,589,970,0.04996794871794872,0.01887820512820513,0.03108974358974359,0.37780628608082106
lineage_unaware_pooling,0.06,31200,1876,628,1248,0.06012820512820513,0.020128205128205127,0.04,0.3347547974413646
lineage_unaware_pooling,0.07,31200,2183,662,1521,0.06996794871794872,0.021217948717948718,0.04875,0.3032524049473202
lineage_unaware_pooling,0.08,31200,2494,694,1800,0.07993589743589744,0.022243589743589743,0.057692307692307696,0.27826784282277467
lineage_unaware_pooling,0.09,31200,2806,720,2086,0.08993589743589743,0.023076923076923078,0.06685897435897437,0.25659301496792586
lineage_unaware_pooling,0.1,31200,3114,758,2356,0.0998076923076923,0.024294871794871796,0.07551282051282052,0.24341682723185612
lineage_unaware_pooling,0.11,31200,3433,807,2626,0.11003205128205128,0.025865384615384616,0.08416666666666667,0.2350713661520536
lineage_unaware_pooling,0.12,31200,3744,865,2879,0.12,0.027724358974358973,0.09227564102564102,0.2310363247863248
lineage_unaware_pooling,0.13,31200,4056,914,3142,0.13,0.029294871794871793,0.10070512820512821,0.22534516765285997
lineage_unaware_pooling,0.14,31200,4359,968,3391,0.13971153846153847,0.031025641025641027,0.10868589743589743,0.22206928194540032
lineage_unaware_pooling,0.15,31200,4675,1022,3653,0.14983974358974358,0.032756410256410254,0.11708333333333333,0.2186096256684492
lineage_unaware_pooling,0.16,31200,4989,1091,3898,0.15990384615384615,0.03496794871794872,0.12493589743589743,0.21868109841651634
lineage_unaware_pooling,0.17,31200,5306,1178,4128,0.17006410256410256,0.03775641025641026,0.13230769230769232,0.22201281568036185
lineage_unaware_pooling,0.18,31200,5610,1291,4319,0.1798076923076923,0.04137820512820513,0.1384294871794872,0.23012477718360072
lineage_unaware_pooling,0.19,31200,5929,1421,4508,0.19003205128205128,0.045544871794871794,0.14448717948717948,0.2396694214876033
lineage_unaware_pooling,0.2,31200,6237,1550,4687,0.19990384615384615,0.049679487179487176,0.15022435897435898,0.24851691518358185
lineage_unaware_pooling,0.21,31200,6550,1711,4839,0.20993589743589744,0.05483974358974359,0.15509615384615386,0.26122137404580154
lineage_unaware_pooling,0.22,31200,6867,1909,4958,0.22009615384615386,0.06118589743589744,0.1589102564102564,0.2779962137760303
lineage_unaware_pooling,0.23,31200,7176,2117,5059,0.23,0.0678525641025641,0.1621474358974359,0.29501114827201785
lineage_unaware_pooling,0.24,31200,7490,2378,5112,0.24006410256410257,0.07621794871794872,0.16384615384615384,0.31748998664886513
lineage_unaware_pooling,0.25,31200,7796,2662,5134,0.24987179487179487,0.08532051282051283,0.16455128205128206,0.3414571575166752
lineage_unaware_pooling,0.26,31200,8111,2954,5157,0.2599679487179487,0.09467948717948718,0.16528846153846155,0.36419676981876464
lineage_unaware_pooling,0.27,31200,8425,3225,5200,0.27003205128205127,0.10336538461538461,0.16666666666666666,0.3827893175074184
lineage_unaware_pooling,0.28,31200,8736,3483,5253,0.28,0.11163461538461539,0.1683653846153846,0.39869505494505497
lineage_unaware_pooling,0.29,31200,9052,3740,5312,0.29012820512820514,0.11987179487179488,0.17025641025641025,0.41316836058329653
lineage_unaware_pooling,0.3,31200,9364,3961,5403,0.30012820512820515,0.1269551282051282,0.17317307692307693,0.4230029901751388
lineage_unaware_pooling,0.31,31200,9664,4074,5590,0.30974358974358973,0.1305769230769231,0.17916666666666667,0.42156456953642385
lineage_unaware_pooling,0.32,31200,9983,4246,5737,0.3199679487179487,0.1360897435897436,0.18387820512820513,0.42532304918361213
lineage_unaware_pooling,0.33,31200,10296,4314,5982,0.33,0.13826923076923076,0.19173076923076923,0.418997668997669
lineage_unaware_pooling,0.34,31200,10609,4370,6239,0.3400320512820513,0.14006410256410257,0.1999679487179487,0.41191441229145065
lineage_unaware_pooling,0.35,31200,10916,4488,6428,0.3498717948717949,0.14384615384615385,0.20602564102564103,0.4111396115793331
lineage_unaware_pooling,0.36,31200,11232,4622,6610,0.36,0.14814102564102563,0.21185897435897436,0.411502849002849
lineage_unaware_pooling,0.37,31200,11544,4766,6778,0.37,0.15275641025641026,0.21724358974358973,0.4128551628551629
lineage_unaware_pooling,0.38,31200,11859,4928,6931,0.38009615384615386,0.15794871794871795,0.2221474358974359,0.41554937178514206
lineage_unaware_pooling,0.39,31200,12162,5105,7057,0.3898076923076923,0.16362179487179487,0.22618589743589743,0.41975004111165926
lineage_unaware_pooling,0.4,31200,12475,5298,7177,0.3998397435897436,0.1698076923076923,0.2300320512820513,0.42468937875751506
lineage_unaware_pooling,0.41,31200,12787,5489,7298,0.40983974358974357,0.17592948717948717,0.23391025641025642,0.4292640963478533
lineage_unaware_pooling,0.42,31200,13099,5697,7402,0.4198397435897436,0.18259615384615385,0.23724358974358975,0.4349186960836705
lineage_unaware_pooling,0.43,31200,13413,5918,7495,0.42990384615384614,0.18967948717948718,0.24022435897435898,0.4412137478565571
lineage_unaware_pooling,0.44,31200,13723,6131,7592,0.4398397435897436,0.19650641025641025,0.24333333333333335,0.44676819937331486
lineage_unaware_pooling,0.45,31200,14034,6367,7667,0.4498076923076923,0.20407051282051283,0.2457371794871795,0.453683910503064
lineage_unaware_pooling,0.46,31200,14346,6610,7736,0.4598076923076923,0.21185897435897436,0.24794871794871795,0.46075561132022863
lineage_unaware_pooling,0.47,31200,14664,6864,7800,0.47,0.22,0.25,0.46808510638297873
lineage_unaware_pooling,0.48,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.49,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.5,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.51,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.52,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.53,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.54,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.55,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.56,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.57,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.58,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.59,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
lineage_unaware_pooling,0.6,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.01,31200,315,209,106,0.010096153846153847,0.006698717948717949,0.0033974358974358976,0.6634920634920635
registered_lineage_pooling,0.02,31200,620,284,336,0.01987179487179487,0.009102564102564102,0.010769230769230769,0.45806451612903226
registered_lineage_pooling,0.03,31200,930,345,585,0.02980769230769231,0.011057692307692308,0.01875,0.3709677419354839
registered_lineage_pooling,0.04,31200,1253,399,854,0.04016025641025641,0.012788461538461538,0.02737179487179487,0.31843575418994413
registered_lineage_pooling,0.05,31200,1552,435,1117,0.04974358974358974,0.013942307692307693,0.03580128205128205,0.2802835051546392
registered_lineage_pooling,0.06,31200,1880,474,1406,0.06025641025641026,0.015192307692307692,0.045064102564102565,0.2521276595744681
registered_lineage_pooling,0.07,31200,2184,503,1681,0.07,0.01612179487179487,0.053878205128205126,0.2303113553113553
registered_lineage_pooling,0.08,31200,2495,529,1966,0.07996794871794871,0.016955128205128206,0.06301282051282052,0.21202404809619238
registered_lineage_pooling,0.09,31200,2808,549,2259,0.09,0.017596153846153845,0.07240384615384615,0.1955128205128205
registered_lineage_pooling,0.1,31200,3121,581,2540,0.10003205128205128,0.018621794871794873,0.08141025641025641,0.1861582826017302
registered_lineage_pooling,0.11,31200,3431,622,2809,0.10996794871794872,0.019935897435897437,0.09003205128205129,0.18128825415330807
registered_lineage_pooling,0.12,31200,3741,657,3084,0.11990384615384615,0.02105769230769231,0.09884615384615385,0.1756214915797915
registered_lineage_pooling,0.13,31200,4051,698,3353,0.1298397435897436,0.022371794871794873,0.10746794871794872,0.17230313502838807
registered_lineage_pooling,0.14,31200,4371,748,3623,0.14009615384615384,0.023974358974358973,0.11612179487179487,0.17112788835506748
registered_lineage_pooling,0.15,31200,4677,825,3852,0.14990384615384617,0.026442307692307692,0.12346153846153846,0.1763951250801796
registered_lineage_pooling,0.16,31200,4989,913,4076,0.15990384615384615,0.029262820512820514,0.13064102564102564,0.18300260573261173
registered_lineage_pooling,0.17,31200,5296,1016,4280,0.16974358974358975,0.03256410256410256,0.1371794871794872,0.19184290030211482
registered_lineage_pooling,0.18,31200,5610,1142,4468,0.1798076923076923,0.0366025641025641,0.1432051282051282,0.2035650623885918
registered_lineage_pooling,0.19,31200,5926,1320,4606,0.18993589743589745,0.04230769230769231,0.14762820512820513,0.22274721565980427
registered_lineage_pooling,0.2,31200,6244,1483,4761,0.20012820512820512,0.047532051282051284,0.15259615384615385,0.2375080076873799
registered_lineage_pooling,0.21,31200,6554,1656,4898,0.21006410256410257,0.05307692307692308,0.1569871794871795,0.25267012511443393
registered_lineage_pooling,0.22,31200,6862,1868,4994,0.21993589743589745,0.05987179487179487,0.16006410256410256,0.27222384144564266
registered_lineage_pooling,0.23,31200,7177,2094,5083,0.2300320512820513,0.06711538461538462,0.16291666666666665,0.2917653615716873
registered_lineage_pooling,0.24,31200,7490,2354,5136,0.24006410256410257,0.07544871794871795,0.1646153846153846,0.3142857142857143
registered_lineage_pooling,0.25,31200,7800,2652,5148,0.25,0.085,0.165,0.34
registered_lineage_pooling,0.26,31200,8111,2943,5168,0.2599679487179487,0.09432692307692307,0.16564102564102565,0.3628405868573542
registered_lineage_pooling,0.27,31200,8422,3214,5208,0.2699358974358974,0.10301282051282051,0.16692307692307692,0.38161956779862266
registered_lineage_pooling,0.28,31200,8732,3478,5254,0.27987179487179487,0.11147435897435898,0.1683974358974359,0.3983050847457627
registered_lineage_pooling,0.29,31200,9051,3738,5313,0.29009615384615384,0.11980769230769231,0.17028846153846153,0.41299303944315546
registered_lineage_pooling,0.3,31200,9364,3961,5403,0.30012820512820515,0.1269551282051282,0.17317307692307693,0.4230029901751388
registered_lineage_pooling,0.31,31200,9664,4074,5590,0.30974358974358973,0.1305769230769231,0.17916666666666667,0.42156456953642385
registered_lineage_pooling,0.32,31200,9983,4246,5737,0.3199679487179487,0.1360897435897436,0.18387820512820513,0.42532304918361213
registered_lineage_pooling,0.33,31200,10296,4314,5982,0.33,0.13826923076923076,0.19173076923076923,0.418997668997669
registered_lineage_pooling,0.34,31200,10613,4367,6246,0.34016025641025643,0.1399679487179487,0.2001923076923077,0.41147649109582585
registered_lineage_pooling,0.35,31200,10913,4478,6435,0.349775641025641,0.14352564102564103,0.20625,0.41033629616054246
registered_lineage_pooling,0.36,31200,11233,4609,6624,0.3600320512820513,0.14772435897435898,0.2123076923076923,0.4103089112436571
registered_lineage_pooling,0.37,31200,11539,4748,6791,0.3698397435897436,0.15217948717948718,0.2176602564102564,0.4114741312072103
registered_lineage_pooling,0.38,31200,11856,4921,6935,0.38,0.15772435897435896,0.222275641025641,0.4150641025641026
registered_lineage_pooling,0.39,31200,12164,5099,7065,0.38987179487179485,0.1634294871794872,0.2264423076923077,0.4191877671818481
registered_lineage_pooling,0.4,31200,12480,5291,7189,0.4,0.16958333333333334,0.23041666666666666,0.4239583333333333
registered_lineage_pooling,0.41,31200,12797,5493,7304,0.4101602564102564,0.1760576923076923,0.2341025641025641,0.4292412284129093
registered_lineage_pooling,0.42,31200,13099,5688,7411,0.4198397435897436,0.1823076923076923,0.2375320512820513,0.4342316207344072
registered_lineage_pooling,0.43,31200,13418,5916,7502,0.43006410256410255,0.1896153846153846,0.24044871794871794,0.4409002832016694
registered_lineage_pooling,0.44,31200,13721,6129,7592,0.43977564102564104,0.1964423076923077,0.24333333333333335,0.4466875592158006
registered_lineage_pooling,0.45,31200,14031,6365,7666,0.44971153846153844,0.20400641025641025,0.24570512820512821,0.45363837217589625
registered_lineage_pooling,0.46,31200,14345,6610,7735,0.459775641025641,0.21185897435897436,0.24791666666666667,0.4607877309166957
registered_lineage_pooling,0.47,31200,14664,6864,7800,0.47,0.22,0.25,0.46808510638297873
registered_lineage_pooling,0.48,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.49,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.5,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.51,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.52,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.53,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.54,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.55,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.56,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.57,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.58,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.59,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
registered_lineage_pooling,0.6,31200,14730,6918,7812,0.4721153846153846,0.22173076923076923,0.25038461538461537,0.46965376782077395
pcecf,0.01,31200,315,0,315,0.010096153846153847,0.0,0.010096153846153847,0.0
pcecf,0.02,31200,631,0,631,0.020224358974358973,0.0,0.020224358974358973,0.0
pcecf,0.03,31200,936,0,936,0.03,0.0,0.03,0.0
pcecf,0.04,31200,1242,0,1242,0.03980769230769231,0.0,0.03980769230769231,0.0
pcecf,0.05,31200,1556,0,1556,0.04987179487179487,0.0,0.04987179487179487,0.0
pcecf,0.06,31200,1882,0,1882,0.06032051282051282,0.0,0.06032051282051282,0.0
pcecf,0.07,31200,2179,0,2179,0.06983974358974358,0.0,0.06983974358974358,0.0
pcecf,0.08,31200,2487,0,2487,0.07971153846153846,0.0,0.07971153846153846,0.0
pcecf,0.09,31200,2805,0,2805,0.08990384615384615,0.0,0.08990384615384615,0.0
pcecf,0.1,31200,3117,0,3117,0.09990384615384615,0.0,0.09990384615384615,0.0
pcecf,0.11,31200,3424,0,3424,0.10974358974358975,0.0,0.10974358974358975,0.0
pcecf,0.12,31200,3737,0,3737,0.11977564102564102,0.0,0.11977564102564102,0.0
pcecf,0.13,31200,4043,0,4043,0.12958333333333333,0.0,0.12958333333333333,0.0
pcecf,0.14,31200,4371,0,4371,0.14009615384615384,0.0,0.14009615384615384,0.0
pcecf,0.15,31200,4677,0,4677,0.14990384615384617,0.0,0.14990384615384617,0.0
pcecf,0.16,31200,4988,188,4800,0.15987179487179487,0.006025641025641026,0.15384615384615385,0.03769045709703288
pcecf,0.17,31200,5307,331,4976,0.17009615384615384,0.010608974358974359,0.1594871794871795,0.06237045411720369
pcecf,0.18,31200,5616,331,5285,0.18,0.010608974358974359,0.16939102564102565,0.05893874643874644
pcecf,0.19,31200,5933,331,5602,0.1901602564102564,0.010608974358974359,0.17955128205128204,0.05578965110399461
pcecf,0.2,31200,6242,331,5911,0.20006410256410256,0.010608974358974359,0.1894551282051282,0.053027875680871514
pcecf,0.21,31200,6552,331,6221,0.21,0.010608974358974359,0.19939102564102565,0.05051892551892552
pcecf,0.22,31200,6861,331,6530,0.21990384615384614,0.010608974358974359,0.2092948717948718,0.04824369625419035
pcecf,0.23,31200,7175,331,6844,0.2299679487179487,0.010608974358974359,0.21935897435897436,0.046132404181184666
pcecf,0.24,31200,7486,331,7155,0.23993589743589744,0.010608974358974359,0.22932692307692307,0.04421586962329682
pcecf,0.25,31200,7800,367,7433,0.25,0.011762820512820512,0.23823717948717948,0.04705128205128205
pcecf,0.26,31200,8112,475,7637,0.26,0.015224358974358974,0.24477564102564103,0.058555226824457594
pcecf,0.27,31200,8424,600,7824,0.27,0.019230769230769232,0.25076923076923074,0.07122507122507123
pcecf,0.28,31200,8740,769,7971,0.28012820512820513,0.0246474358974359,0.25548076923076923,0.0879862700228833
pcecf,0.29,31200,9057,943,8114,0.29028846153846155,0.030224358974358975,0.26006410256410256,0.10411836148835155
pcecf,0.3,31200,9356,1127,8229,0.2998717948717949,0.03612179487179487,0.26375,0.12045746045318512
pcecf,0.31,31200,9678,1321,8357,0.3101923076923077,0.042339743589743586,0.2678525641025641,0.13649514362471585
pcecf,0.32,31200,9980,1485,8495,0.31987179487179485,0.047596153846153844,0.272275641025641,0.14879759519038077
pcecf,0.33,31200,10298,1665,8633,0.33006410256410257,0.05336538461538461,0.276698717948718,0.1616818799766945
pcecf,0.34,31200,10615,1846,8769,0.340224358974359,0.059166666666666666,0.2810576923076923,0.1739048516250589
pcecf,0.35,31200,10917,2043,8874,0.3499038461538462,0.06548076923076923,0.28442307692307695,0.18713932399010716
pcecf,0.36,31200,11240,2244,8996,0.36025641025641025,0.07192307692307692,0.28833333333333333,0.199644128113879
pcecf,0.37,31200,11547,2435,9112,0.37009615384615385,0.0780448717948718,0.29205128205128206,0.21087728414306747
pcecf,0.38,31200,11854,2615,9239,0.37993589743589745,0.08381410256410256,0.29612179487179485,0.2206006411337945
pcecf,0.39,31200,12171,2807,9364,0.39009615384615387,0.08996794871794872,0.30012820512820515,0.23063018650891462
pcecf,0.4,31200,12478,3001,9477,0.3999358974358974,0.09618589743589744,0.30375,0.24050328578297805
pcecf,0.41,31200,12786,3184,9602,0.4098076923076923,0.10205128205128206,0.30775641025641026,0.2490223682152354
pcecf,0.42,31200,13102,3371,9731,0.41993589743589743,0.1080448717948718,0.31189102564102567,0.2572889635170203
pcecf,0.43,31200,13413,3564,9849,0.42990384615384614,0.11423076923076923,0.31567307692307695,0.26571236859762914
pcecf,0.44,31200,13727,3743,9984,0.4399679487179487,0.11996794871794872,0.32,0.27267429154221606
pcecf,0.45,31200,14035,3969,10066,0.4498397435897436,0.12721153846153846,0.3226282051282051,0.2827930174563591
pcecf,0.46,31200,14354,4284,10070,0.4600641025641026,0.1373076923076923,0.3227564102564103,0.29845339278249966
pcecf,0.47,31200,14663,4593,10070,0.4699679487179487,0.14721153846153845,0.3227564102564103,0.3132374002591557
pcecf,0.48,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.49,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.5,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.51,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.52,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.53,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.54,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.55,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.56,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.57,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.58,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.59,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
pcecf,0.6,31200,14730,4660,10070,0.4721153846153846,0.14935897435897436,0.3227564102564103,0.3163611676849966
